"word1","word2","freq"
"think","future",2
"time","future",2
"towards","future",2
"try","future",2
"ultimately","future",2
"use","future",2
"utilize","future",2
"get","gain",2
"hard","gain",2
"health","gain",2
"insight","gain",2
"interest","gain",2
"lab","gain",2
"last","gain",2
"many","gain",2
"meet","gain",2
"necessary","gain",2
"network","gain",2
"new","gain",2
"nyu","gain",2
"personal","gain",2
"possible","gain",2
"possibly","gain",2
"practitioner","gain",2
"procedure","gain",2
"process","gain",2
"profession","gain",2
"provider","gain",2
"realize","gain",2
"repetition","gain",2
"rest","gain",2
"science","gain",2
"see","gain",2
"serve","gain",2
"simply","gain",2
"student","gain",2
"sufficiently","gain",2
"thing","gain",2
"today","gain",2
"upon","gain",2
"use","gain",2
"utilize","gain",2
"want","gain",2
"wellrounded","gain",2
"global","gap",2
"hopefully","gap",2
"impact","gap",2
"inspire","gap",2
"make","gap",2
"opportunity","gap",2
"other","gap",2
"outreach","gap",2
"participate","gap",2
"will","gap",2
"get","gds",2
"practice","gds",2
"term","gds",2
"two","gds",2
"will","gds",2
"health","general",2
"limit","general",2
"may","general",2
"now","general",2
"oral","general",2
"pass","general",2
"passfail","general",2
"profession","general",2
"school","general",2
"skill","general",2
"specialty","general",2
"take","general",2
"technique","general",2
"time","general",2
"whether","general",2
"within","general",2
"give","genuine",2
"many","genuine",2
"opinion","genuine",2
"review","genuine",2
"take","genuine",2
"thing","genuine",2
"top","genuine",2
"grade","get",2
"grow","get",2
"havent","get",2
"high","get",2
"hold","get",2
"hopefully","get",2
"just","get",2
"leadership","get",2
"listen","get",2
"long","get",2
"look","get",2
"natural","get",2
"nature","get",2
"new","get",2
"operation","get",2
"opportunity","get",2
"order","get",2
"other","get",2
"past","get",2
"peer","get",2
"possible","get",2
"prep","get",2
"professionalism","get",2
"program","get",2
"pursue","get",2
"put","get",2
"quiz","get",2
"regard","get",2
"restoration","get",2
"say","get",2
"set","get",2
"single","get",2
"speaker","get",2
"strive","get",2
"strong","get",2
"study","get",2
"summer","get",2
"teach","get",2
"throughout","get",2
"transition","get",2
"use","get",2
"value","get",2
"week","get",2
"godgiven","gift",2
"hard","gift",2
"high","gift",2
"hone","gift",2
"importantly","gift",2
"improve","gift",2
"kindness","gift",2
"learn","gift",2
"life","gift",2
"love","gift",2
"mission","gift",2
"order","gift",2
"patient","gift",2
"professional","gift",2
"provide","gift",2
"quality","gift",2
"reputable","gift",2
"school","gift",2
"selfconfidence","gift",2
"service","gift",2
"treat","gift",2
"work","gift",2
"hard","give",2
"help","give",2
"ill","give",2
"important","give",2
"include","give",2
"know","give",2
"knowledge","give",2
"life","give",2
"make","give",2
"many","give",2
"must","give",2
"new","give",2
"obstacle","give",2
"opinion","give",2
"oral","give",2
"perspective","give",2
"practice","give",2
"prepare","give",2
"provider","give",2
"pursue","give",2
"really","give",2
"receive","give",2
"service","give",2
"solid","give",2
"something","give",2
"technique","give",2
"think","give",2
"top","give",2
"way","give",2
"world","give",2
"hope","global",2
"hopefully","global",2
"impact","global",2
"inspire","global",2
"make","global",2
"nyu","global",2
"other","global",2
"wellrounded","global",2
"goal","go",2
"have","go",2
"healthcare","go",2
"isnt","go",2
"job","go",2
"just","go",2
"keep","go",2
"listen","go",2
"little","go",2
"lot","go",2
"mean","go",2
"new","go",2
"next","go",2
"now","go",2
"nyu","go",2
"operation","go",2
"oral","go",2
"order","go",2
"other","go",2
"past","go",2
"patient","go",2
"people","go",2
"practice","go",2
"professionalism","go",2
"reach","go",2
"research","go",2
"right","go",2
"seminar","go",2
"speaker","go",2
"step","go",2
"success","go",2
"think","go",2
"though","go",2
"great","goal",2
"hard","goal",2
"healthcare","goal",2
"high","goal",2
"important","goal",2
"improve","goal",2
"increase","goal",2
"individual","goal",2
"involve","goal",2
"know","goal",2
"long","goal",2
"longterm","goal",2
"manage","goal",2
"many","goal",2
"mature","goal",2
"mind","goal",2
"mission","goal",2
"peer","goal",2
"person","goal",2
"place","goal",2
"plan","goal",2
"population","goal",2
"private","goal",2
"process","goal",2
"professionally","goal",2
"progress","goal",2
"pursuit","goal",2
"put","goal",2
"reach","goal",2
"reflect","goal",2
"regard","goal",2
"regardless","goal",2
"research","goal",2
"resource","goal",2
"respectful","goal",2
"say","goal",2
"seek","goal",2
"statement","goal",2
"still","goal",2
"successful","goal",2
"treat","goal",2
"understand","goal",2
"use","goal",2
"week","goal",2
"wellrounded","goal",2
"within","goal",2
"world","goal",2
"hard","godgiven",2
"high","godgiven",2
"hone","godgiven",2
"importantly","godgiven",2
"improve","godgiven",2
"kindness","godgiven",2
"learn","godgiven",2
"life","godgiven",2
"love","godgiven",2
"mission","godgiven",2
"order","godgiven",2
"patient","godgiven",2
"professional","godgiven",2
"provide","godgiven",2
"quality","godgiven",2
"reputable","godgiven",2
"school","godgiven",2
"selfconfidence","godgiven",2
"service","godgiven",2
"treat","godgiven",2
"work","godgiven",2
"guard","good",2
"guide","good",2
"habit","good",2
"happy","good",2
"head","good",2
"hear","good",2
"highly","good",2
"honest","good",2
"huge","good",2
"hygiene","good",2
"improvement","good",2
"intend","good",2
"keep","good",2
"lead","good",2
"leader","good",2
"lie","good",2
"limitation","good",2
"longterm","good",2
"man","good",2
"manage","good",2
"master","good",2
"morning","good",2
"motivate","good",2
"nature","good",2
"neck","good",2
"new","good",2
"obtain","good",2
"office","good",2
"oneself","good",2
"operative","good",2
"outcome","good",2
"overall","good",2
"participate","good",2
"passion","good",2
"past","good",2
"patientcentered","good",2
"patientdoctor","good",2
"personality","good",2
"place","good",2
"positive","good",2
"practical","good",2
"preclinic","good",2
"prevention","good",2
"priority","good",2
"procedural","good",2
"proficient","good",2
"prove","good",2
"public","good",2
"push","good",2
"putting","good",2
"real","good",2
"really","good",2
"reflect","good",2
"regard","good",2
"relate","good",2
"research","good",2
"restoration","good",2
"risk","good",2
"room","good",2
"rotation","good",2
"run","good",2
"scientific","good",2
"security","good",2
"sense","good",2
"shadow","good",2
"smile","good",2
"something","good",2
"sound","good",2
"speak","good",2
"specialize","good",2
"specifically","good",2
"staff","good",2
"state","good",2
"strengthen","good",2
"stress","good",2
"sure","good",2
"system","good",2
"task","good",2
"teach","good",2
"team","good",2
"technical","good",2
"technique","good",2
"tell","good",2
"term","good",2
"tooth","good",2
"top","good",2
"uphold","good",2
"various","good",2
"welleducated","good",2
"wellrounded","good",2
"worker","good",2
"world","good",2
"wrong","good",2
"hopefully","gpd",2
"last","gpd",2
"learn","gpd",2
"like","gpd",2
"long","gpd",2
"many","gpd",2
"member","gpd",2
"nyu","gpd",2
"outreach","gpd",2
"participate","gpd",2
"program","gpd",2
"high","grade",2
"indicate","grade",2
"keep","grade",2
"learn","grade",2
"letter","grade",2
"like","grade",2
"maintain","grade",2
"many","grade",2
"passfail","grade",2
"practical","grade",2
"semester","grade",2
"study","grade",2
"time","grade",2
"try","grade",2
"upon","grade",2
"vs","grade",2
"health","graduate",2
"important","graduate",2
"knowledgeable","graduate",2
"like","graduate",2
"maintain","graduate",2
"mission","graduate",2
"necessary","graduate",2
"oral","graduate",2
"possible","graduate",2
"practice","graduate",2
"provide","graduate",2
"year","graduate",2
"life","graduation",2
"lifelong","graduation",2
"like","graduation",2
"rest","graduation",2
"truly","graduation",2
"value","graduation",2
"white","gray",2
"grow","great",2
"hand","great",2
"health","great",2
"integrity","great",2
"just","great",2
"know","great",2
"like","great",2
"manual","great",2
"many","great",2
"much","great",2
"next","great",2
"oral","great",2
"pass","great",2
"possible","great",2
"power","great",2
"present","great",2
"presentation","great",2
"proficiency","great",2
"respect","great",2
"scientific","great",2
"sense","great",2
"serve","great",2
"student","great",2
"success","great",2
"sure","great",2
"teach","great",2
"though","great",2
"trait","great",2
"upon","great",2
"within","great",2
"one","group",2
"part","group",2
"peer","group",2
"people","group",2
"relationship","group",2
"study","group",2
"have","grow",2
"health","grow",2
"help","grow",2
"image","grow",2
"influential","grow",2
"interact","grow",2
"know","grow",2
"knowledge","grow",2
"life","grow",2
"like","grow",2
"lot","grow",2
"mean","grow",2
"meet","grow",2
"nature","grow",2
"nyu","grow",2
"oral","grow",2
"other","grow",2
"passion","grow",2
"patient","grow",2
"profession","grow",2
"progress","grow",2
"realize","grow",2
"see","grow",2
"start","grow",2
"take","grow",2
"think","grow",2
"throughout","grow",2
"use","grow",2
"way","grow",2
"make","growth",2
"student","growth",2
"technical","growth",2
"understand","growth",2
"year","growth",2
"help","guard",2
"individual","guard",2
"morning","guard",2
"need","guard",2
"patient","guard",2
"say","guard",2
"school","guard",2
"security","guard",2
"treat","guard",2
"way","guard",2
"whether","guard",2
"study","habit",2
"work","habit",2
"interact","hand",2
"like","hand",2
"mean","hand",2
"much","hand",2
"practical","hand",2
"practice","hand",2
"prep","hand",2
"profession","hand",2
"realize","hand",2
"school","hand",2
"thing","hand",2
"tooth","hand",2
"truly","hand",2
"learn","handle",2
"situation","handle",2
"school","handskills",2
"knowledge","handson",2
"hope","happiness",2
"improve","happiness",2
"life","happiness",2
"other","happiness",2
"provide","happiness",2
"quality","happiness",2
"healthy","happy",2
"performance","happy",2
"school","happy",2
"want","happy",2
"will","happy",2
"year","happy",2
"head","hard",2
"help","hard",2
"high","hard",2
"hone","hard",2
"honest","hard",2
"hour","hard",2
"however","hard",2
"im","hard",2
"importantly","hard",2
"keep","hard",2
"kindness","hard",2
"know","hard",2
"lab","hard",2
"love","hard",2
"maintain","hard",2
"manekin","hard",2
"manner","hard",2
"mission","hard",2
"necessary","hard",2
"need","hard",2
"nyu","hard",2
"order","hard",2
"peer","hard",2
"progress","hard",2
"provide","hard",2
"quality","hard",2
"really","hard",2
"reputable","hard",2
"respect","hard",2
"round","hard",2
"selfconfidence","hard",2
"semester","hard",2
"service","hard",2
"set","hard",2
"situation","hard",2
"strive","hard",2
"thing","hard",2
"truly","hard",2
"value","hard",2
"people","harm",2
"will","harm",2
"health","have",2
"help","have",2
"importance","have",2
"improve","have",2
"include","have",2
"information","have",2
"interact","have",2
"keep","have",2
"lab","have",2
"manner","have",2
"much","have",2
"near","have",2
"need","have",2
"order","have",2
"overall","have",2
"past","have",2
"pediatric","have",2
"people","have",2
"physiology","have",2
"procedure","have",2
"progress","have",2
"put","have",2
"quite","have",2
"rep","have",2
"resource","have",2
"say","have",2
"semester","have",2
"seminar","have",2
"since","have",2
"spend","have",2
"study","have",2
"successfully","have",2
"technical","have",2
"technique","have",2
"thus","have",2
"treatment","have",2
"upon","have",2
"us","have",2
"member","havent",2
"patient","havent",2
"lab","head",2
"manekin","head",2
"neck","head",2
"patient","head",2
"system","head",2
"treat","head",2
"however","health",2
"hygiene","health",2
"idea","health",2
"importantly","health",2
"include","health",2
"incorporate","health",2
"individual","health",2
"industry","health",2
"inform","health",2
"interest","health",2
"involve","health",2
"ive","health",2
"job","health",2
"journey","health",2
"level","health",2
"limitation","health",2
"mean","health",2
"moral","health",2
"participate","health",2
"potentially","health",2
"prevention","health",2
"problem","health",2
"procedure","health",2
"promotion","health",2
"reason","health",2
"recognize","health",2
"regard","health",2
"represent","health",2
"require","health",2
"research","health",2
"responsibility","health",2
"round","health",2
"serve","health",2
"since","health",2
"skillset","health",2
"slowly","health",2
"society","health",2
"start","health",2
"stay","health",2
"step","health",2
"team","health",2
"truly","health",2
"trustworthy","health",2
"variety","health",2
"whole","health",2
"wish","health",2
"within","health",2
"worker","health",2
"world","health",2
"help","healthcare",2
"information","healthcare",2
"knowledge","healthcare",2
"like","healthcare",2
"line","healthcare",2
"maintain","healthcare",2
"mindset","healthcare",2
"mold","healthcare",2
"moral","healthcare",2
"necessary","healthcare",2
"next","healthcare",2
"nurse","healthcare",2
"part","healthcare",2
"population","healthcare",2
"profession","healthcare",2
"professionalism","healthcare",2
"proper","healthcare",2
"public","healthcare",2
"resource","healthcare",2
"role","healthcare",2
"science","healthcare",2
"see","healthcare",2
"service","healthcare",2
"skill","healthcare",2
"society","healthcare",2
"strong","healthcare",2
"take","healthcare",2
"together","healthcare",2
"towards","healthcare",2
"trust","healthcare",2
"understand","healthcare",2
"us","healthcare",2
"utilize","healthcare",2
"practice","healthy",2
"idea","hear",2
"ive","hear",2
"lot","hear",2
"think","hear",2
"voice","hear",2
"professional","heavily",2
"high","help",2
"identity","help",2
"immensely","help",2
"incorporate","help",2
"increase","help",2
"interpersonal","help",2
"know","help",2
"lead","help",2
"live","help",2
"lot","help",2
"make","help",2
"may","help",2
"morning","help",2
"new","help",2
"next","help",2
"now","help",2
"part","help",2
"person","help",2
"personality","help",2
"perspective","help",2
"plan","help",2
"population","help",2
"practice","help",2
"provider","help",2
"require","help",2
"research","help",2
"responsibility","help",2
"role","help",2
"say","help",2
"security","help",2
"see","help",2
"social","help",2
"still","help",2
"term","help",2
"throughout","help",2
"together","help",2
"two","help",2
"upon","help",2
"volunteer","help",2
"within","help",2
"world","help",2
"one","helpful",2
"much","hide",2
"hone","high",2
"hope","high",2
"keep","high",2
"kindness","high",2
"like","high",2
"live","high",2
"love","high",2
"maintain","high",2
"make","high",2
"mission","high",2
"moral","high",2
"oral","high",2
"other","high",2
"people","high",2
"personal","high",2
"profession","high",2
"professionalism","high",2
"professionally","high",2
"proficiency","high",2
"reflect","high",2
"reputable","high",2
"selfconfidence","high",2
"set","high",2
"society","high",2
"something","high",2
"specialty","high",2
"strong","high",2
"take","high",2
"time","high",2
"treat","high",2
"trust","high",2
"uphold","high",2
"us","high",2
"value","high",2
"way","high",2
"patient","highly",2
"science","histology",2
"like","hold",2
"make","hold",2
"mean","hold",2
"much","hold",2
"office","hold",2
"one","hold",2
"other","hold",2
"personal","hold",2
"position","hold",2
"public","hold",2
"regard","hold",2
"responsible","hold",2
"school","hold",2
"student","hold",2
"trust","hold",2
"upon","hold",2
"value","hold",2
"work","hold",2
"hope","hone",2
"importantly","hone",2
"improve","hone",2
"kindness","hone",2
"life","hone",2
"love","hone",2
"mission","hone",2
"order","hone",2
"provide","hone",2
"quality","hone",2
"reputable","hone",2
"school","hone",2
"selfconfidence","hone",2
"service","hone",2
"treat","hone",2
"work","hone",2
"individual","honest",2
"keep","honest",2
"life","honest",2
"many","honest",2
"much","honest",2
"practice","honest",2
"professionally","honest",2
"public","honest",2
"responsibility","honest",2
"school","honest",2
"take","honest",2
"time","honest",2
"value","honest",2
"want","honest",2
"will","honest",2
"worker","honest",2
"professional","honestly",2
"value","honesty",2
"implant","honor",2
"interest","honor",2
"importance","hope",2
"important","hope",2
"incorporate","hope",2
"increase","hope",2
"interpersonal","hope",2
"lab","hope",2
"lastly","hope",2
"late","hope",2
"leader","hope",2
"learner","hope",2
"lifestyle","hope",2
"manner","hope",2
"manual","hope",2
"mentor","hope",2
"nature","hope",2
"necessary","hope",2
"network","hope",2
"never","hope",2
"observe","hope",2
"often","hope",2
"opinion","hope",2
"part","hope",2
"past","hope",2
"positive","hope",2
"prepare","hope",2
"preventative","hope",2
"problem","hope",2
"professionally","hope",2
"progress","hope",2
"proud","hope",2
"public","hope",2
"reach","hope",2
"relation","hope",2
"require","hope",2
"responsible","hope",2
"review","hope",2
"semester","hope",2
"shadow","hope",2
"show","hope",2
"someone","hope",2
"something","hope",2
"sound","hope",2
"specialty","hope",2
"spend","hope",2
"stick","hope",2
"strength","hope",2
"strengthen","hope",2
"strive","hope",2
"teach","hope",2
"tenure","hope",2
"though","hope",2
"toward","hope",2
"tremendously","hope",2
"unethical","hope",2
"variety","hope",2
"voice","hope",2
"walk","hope",2
"york","hope",2
"ill","hopefully",2
"impact","hopefully",2
"inspire","hopefully",2
"invest","hopefully",2
"lastly","hopefully",2
"learn","hopefully",2
"long","hopefully",2
"many","hopefully",2
"member","hopefully",2
"postnyu","hopefully",2
"program","hopefully",2
"receive","hopefully",2
"relationship","hopefully",2
"resource","hopefully",2
"return","hopefully",2
"strength","hopefully",2
"study","hour",2
"time","hour",2
"important","however",2
"lab","however",2
"like","however",2
"lot","however",2
"much","however",2
"one","however",2
"oral","however",2
"professionally","however",2
"provide","however",2
"think","however",2
"us","however",2
"value","however",2
"work","however",2
"much","huge",2
"patient","huge",2
"year","huge",2
"learn","human",2
"necessary","human",2
"order","human",2
"treatment","human",2
"people","hurt",2
"want","hurt",2
"importance","hygiene",2
"skill","hygiene",2
"ill","id",2
"towards","id",2
"ive","idea",2
"know","idea",2
"plastic","idea",2
"preparation","idea",2
"professional","idea",2
"restoration","idea",2
"tooth","idea",2
"will","idea",2
"nyucd","ideal",2
"professional","identity",2
"us","identity",2
"knowledge","ill",2
"professional","ill",2
"skill","ill",2
"learn","im",2
"make","im",2
"need","im",2
"part","im",2
"provide","im",2
"pursue","im",2
"research","im",2
"science","im",2
"service","im",2
"suppose","im",2
"sure","im",2
"take","im",2
"thats","im",2
"though","im",2
"time","im",2
"way","im",2
"work","im",2
"write","im",2
"influential","image",2
"patient","image",2
"professional","imagine",2
"school","imagine",2
"learn","immensely",2
"professional","immensely",2
"inspire","impact",2
"much","impact",2
"opportunity","impact",2
"other","impact",2
"outreach","impact",2
"participate","impact",2
"patient","impact",2
"relationship","impact",2
"interest","implant",2
"program","implant",2
"learn","importance",2
"overall","importance",2
"professional","importance",2
"realize","importance",2
"stress","importance",2
"strive","importance",2
"utmost","importance",2
"value","importance",2
"will","importance",2
"include","important",2
"integrity","important",2
"interest","important",2
"just","important",2
"like","important",2
"now","important",2
"nyucd","important",2
"order","important",2
"path","important",2
"plan","important",2
"profession","important",2
"prove","important",2
"provider","important",2
"public","important",2
"realize","important",2
"really","important",2
"self","important",2
"set","important",2
"situation","important",2
"strong","important",2
"trait","important",2
"true","important",2
"understand","important",2
"us","important",2
"view","important",2
"way","important",2
"improve","importantly",2
"kindness","importantly",2
"life","importantly",2
"love","importantly",2
"mission","importantly",2
"peer","importantly",2
"putting","importantly",2
"quality","importantly",2
"reputable","importantly",2
"selfconfidence","importantly",2
"service","importantly",2
"set","importantly",2
"will","importantly",2
"work","importantly",2
"kindness","improve",2
"know","improve",2
"lot","improve",2
"love","improve",2
"manual","improve",2
"mentor","improve",2
"method","improve",2
"mission","improve",2
"network","improve",2
"next","improve",2
"nyu","improve",2
"observe","improve",2
"optimal","improve",2
"part","improve",2
"perform","improve",2
"person","improve",2
"profession","improve",2
"professor","improve",2
"realize","improve",2
"reflect","improve",2
"reflection","improve",2
"regard","improve",2
"reputable","improve",2
"responsibility","improve",2
"room","improve",2
"selfconfidence","improve",2
"set","improve",2
"significantly","improve",2
"state","improve",2
"strengthen","improve",2
"study","improve",2
"technical","improve",2
"though","improve",2
"throughout","improve",2
"towards","improve",2
"try","improve",2
"underserved","improve",2
"unite","improve",2
"within","improve",2
"without","improve",2
"york","improve",2
"skill","improvement",2
"still","improvement",2
"often","incline",2
"student","incline",2
"life","include",2
"many","include",2
"new","include",2
"oral","include",2
"order","include",2
"organization","include",2
"year","include",2
"york","include",2
"oral","incorporate",2
"will","incorporate",2
"patient","increase",2
"professional","increase",2
"take","increase",2
"towards","increase",2
"will","indicate",2
"knowledge","individual",2
"knowledgeable","individual",2
"mean","individual",2
"moral","individual",2
"morning","individual",2
"next","individual",2
"nyu","individual",2
"professionalism","individual",2
"provider","individual",2
"regard","individual",2
"rely","individual",2
"reputation","individual",2
"responsible","individual",2
"security","individual",2
"student","individual",2
"think","individual",2
"throughout","individual",2
"time","individual",2
"treat","individual",2
"treatment","individual",2
"unprofessional","individual",2
"want","individual",2
"whether","individual",2
"whole","individual",2
"year","individual",2
"year","industry",2
"positive","influence",2
"interact","inform",2
"level","inform",2
"oral","inform",2
"provide","inform",2
"regard","inform",2
"understand","inform",2
"will","inform",2
"keep","information",2
"last","information",2
"lot","information",2
"never","information",2
"order","information",2
"past","information",2
"require","information",2
"throughout","information",2
"thus","information",2
"understand","information",2
"us","information",2
"insult","injury",2
"make","injury",2
"people","injury",2
"point","injury",2
"push","injury",2
"reflect","injury",2
"student","injury",2
"think","injury",2
"professional","insight",2
"require","insight",2
"want","inspiration",2
"make","inspire",2
"opportunity","inspire",2
"other","inspire",2
"participate","inspire",2
"will","inspire",2
"several","instance",2
"learn","institute",2
"time","instructor",2
"will","instructor",2
"make","insult",2
"people","insult",2
"point","insult",2
"push","insult",2
"reflect","insult",2
"student","insult",2
"think","insult",2
"mean","intangible",2
"nyucd","intangible",2
"personify","intangible",2
"professional","intangible",2
"know","integrity",2
"knowledge","integrity",2
"learn","integrity",2
"master","integrity",2
"necessary","integrity",2
"possible","integrity",2
"practice","integrity",2
"process","integrity",2
"repetition","integrity",2
"school","integrity",2
"serve","integrity",2
"simply","integrity",2
"thing","integrity",2
"value","integrity",2
"year","integrity",2
"knowledge","intend",2
"learn","intend",2
"outreach","intend",2
"skill","intend",2
"time","intend",2
"person","intention",2
"know","interact",2
"knowledge","interact",2
"look","interact",2
"network","interact",2
"now","interact",2
"oral","interact",2
"other","interact",2
"person","interact",2
"plan","interact",2
"practice","interact",2
"professionalism","interact",2
"regard","interact",2
"relationship","interact",2
"since","interact",2
"term","interact",2
"time","interact",2
"understand","interact",2
"us","interact",2
"various","interact",2
"leadership","interaction",2
"learn","interaction",2
"maturation","interaction",2
"outreach","interaction",2
"patientdoctor","interaction",2
"perform","interaction",2
"preclinical","interaction",2
"program","interaction",2
"role","interaction",2
"selfassessments","interaction",2
"skill","interaction",2
"still","interaction",2
"take","interaction",2
"think","interaction",2
"treatment","interaction",2
"work","interaction",2
"keep","interest",2
"mean","interest",2
"one","interest",2
"pediatrics","interest",2
"personal","interest",2
"priority","interest",2
"progress","interest",2
"public","interest",2
"put","interest",2
"really","interest",2
"relationship","interest",2
"something","interest",2
"specialty","interest",2
"strong","interest",2
"surgery","interest",2
"technology","interest",2
"term","interest",2
"trust","interest",2
"various","interest",2
"want","interest",2
"outreach","international",2
"learn","interpersonal",2
"network","interpersonal",2
"personal","interpersonal",2
"profession","interpersonal",2
"professor","interpersonal",2
"require","interpersonal",2
"school","interpersonal",2
"take","interpret",2
"lab","introduce",2
"master","introduce",2
"order","introduce",2
"patient","introduce",2
"prepare","introduce",2
"student","introduce",2
"yet","introduce",2
"lastly","invest",2
"need","invest",2
"next","invest",2
"nyu","invest",2
"receive","invest",2
"resource","invest",2
"return","invest",2
"semester","invest",2
"strength","invest",2
"time","invest",2
"leadership","involve",2
"maintain","involve",2
"make","involve",2
"many","involve",2
"now","involve",2
"nyu","involve",2
"offer","involve",2
"opportunity","involve",2
"oral","involve",2
"order","involve",2
"plan","involve",2
"possible","involve",2
"profession","involve",2
"relationship","involve",2
"require","involve",2
"research","involve",2
"review","involve",2
"role","involve",2
"run","involve",2
"see","involve",2
"skill","involve",2
"think","involve",2
"throughout","involve",2
"time","involve",2
"wish","involve",2
"need","involvement",2
"just","isnt",2
"professional","isnt",2
"study","isnt",2
"many","issue",2
"moral","issue",2
"oral","issue",2
"patient","issue",2
"professional","issue",2
"school","issue",2
"whether","issue",2
"lot","ive",2
"meet","ive",2
"other","ive",2
"school","ive",2
"shouldnt","ive",2
"strong","ive",2
"oral","job",2
"part","job",2
"perform","job",2
"trust","job",2
"offer","join",2
"role","join",2
"strong","join",2
"want","join",2
"just","journey",2
"nyu","journey",2
"peer","journey",2
"require","journey",2
"will","journey",2
"lab","just",2
"life","just",2
"look","just",2
"many","just",2
"material","just",2
"mean","just",2
"month","just",2
"morally","just",2
"new","just",2
"next","just",2
"outside","just",2
"overall","just",2
"person","just",2
"possible","just",2
"practice","just",2
"procedure","just",2
"process","just",2
"quiz","just",2
"rather","just",2
"risk","just",2
"skill","just",2
"step","just",2
"tell","just",2
"test","just",2
"thing","just",2
"treatment","just",2
"try","just",2
"workload","just",2
"know","keep",2
"life","keep",2
"long","keep",2
"make","keep",2
"many","keep",2
"must","keep",2
"need","keep",2
"open","keep",2
"opportunity","keep",2
"outreach","keep",2
"priority","keep",2
"program","keep",2
"respect","keep",2
"school","keep",2
"strong","keep",2
"success","keep",2
"think","keep",2
"time","keep",2
"make","kind",2
"want","kind",2
"learn","kindness",2
"life","kindness",2
"love","kindness",2
"mission","kindness",2
"order","kindness",2
"patient","kindness",2
"provide","kindness",2
"reputable","kindness",2
"school","kindness",2
"selfconfidence","kindness",2
"service","kindness",2
"treat","kindness",2
"work","kindness",2
"leave","know",2
"long","know",2
"manual","know",2
"may","know",2
"meaningful","know",2
"moral","know",2
"must","know",2
"name","know",2
"next","know",2
"office","know",2
"order","know",2
"part","know",2
"plan","know",2
"plastic","know",2
"point","know",2
"practice","know",2
"practitioner","know",2
"preparation","know",2
"procedure","know",2
"profession","know",2
"professionalism","know",2
"putting","know",2
"refer","know",2
"relationship","know",2
"respectful","know",2
"responsibility","know",2
"responsible","know",2
"restoration","know",2
"right","know",2
"semester","know",2
"society","know",2
"strive","know",2
"teach","know",2
"treatment","know",2
"trust","know",2
"whether","know",2
"last","knowledge",2
"leave","knowledge",2
"level","knowledge",2
"literature","knowledge",2
"little","knowledge",2
"maintain","knowledge",2
"manual","knowledge",2
"many","knowledge",2
"meet","knowledge",2
"mentor","knowledge",2
"nyu","knowledge",2
"operative","knowledge",2
"participate","knowledge",2
"pass","knowledge",2
"passion","knowledge",2
"past","knowledge",2
"person","knowledge",2
"place","knowledge",2
"plan","knowledge",2
"procedural","knowledge",2
"procedure","knowledge",2
"program","knowledge",2
"real","knowledge",2
"recognize","knowledge",2
"restore","knowledge",2
"right","knowledge",2
"run","knowledge",2
"set","knowledge",2
"skillset","knowledge",2
"social","knowledge",2
"still","knowledge",2
"student","knowledge",2
"study","knowledge",2
"sufficient","knowledge",2
"term","knowledge",2
"thing","knowledge",2
"thorough","knowledge",2
"tooth","knowledge",2
"university","knowledge",2
"wish","knowledge",2
"possible","knowledgeable",2
"provide","knowledgeable",2
"round","knowledgeable",2
"school","knowledgeable",2
"whole","knowledgeable",2
"little","lab",2
"lot","lab",2
"manekin","lab",2
"many","lab",2
"mind","lab",2
"model","lab",2
"order","lab",2
"overwhelm","lab",2
"participate","lab",2
"portion","lab",2
"positive","lab",2
"practical","lab",2
"preclinical","lab",2
"prep","lab",2
"presentation","lab",2
"pressure","lab",2
"professionalism","lab",2
"program","lab",2
"receive","lab",2
"responsibility","lab",2
"see","lab",2
"several","lab",2
"shadow","lab",2
"simulation","lab",2
"start","lab",2
"tardiness","lab",2
"technique","lab",2
"think","lab",2
"tooth","lab",2
"toward","lab",2
"unprofessional","lab",2
"want","lab",2
"whether","lab",2
"yet","lab",2
"will","lack",2
"student","large",2
"maintain","last",2
"member","last",2
"mentor","last",2
"much","last",2
"nyu","last",2
"outreach","last",2
"participate","last",2
"practice","last",2
"professionally","last",2
"professor","last",2
"program","last",2
"regard","last",2
"satisfy","last",2
"school","last",2
"semester","last",2
"throughout","last",2
"work","last",2
"make","lastly",2
"nyu","lastly",2
"receive","lastly",2
"return","lastly",2
"want","lastly",2
"now","late",2
"session","late",2
"set","late",2
"tardiness","late",2
"unprofessional","late",2
"will","late",2
"work","late",2
"learn","lead",2
"life","lead",2
"other","lead",2
"practice","lead",2
"provide","lead",2
"oral","leader",2
"person","leader",2
"skill","leader",2
"various","leader",2
"learn","leadership",2
"maintain","leadership",2
"maturation","leadership",2
"opportunity","leadership",2
"participate","leadership",2
"patient","leadership",2
"pediatric","leadership",2
"peer","leadership",2
"preclinical","leadership",2
"program","leadership",2
"provide","leadership",2
"resource","leadership",2
"selfassessments","leadership",2
"standard","leadership",2
"student","leadership",2
"take","leadership",2
"us","leadership",2
"year","leadership",2
"live","learn",2
"long","learn",2
"manual","learn",2
"mature","learn",2
"meet","learn",2
"method","learn",2
"mission","learn",2
"multiple","learn",2
"observe","learn",2
"obtain","learn",2
"operation","learn",2
"operative","learn",2
"overall","learn",2
"patientcentered","learn",2
"patientdoctor","learn",2
"pediatrics","learn",2
"physiology","learn",2
"population","learn",2
"preclinical","learn",2
"procedural","learn",2
"program","learn",2
